Name,Lat,Long,Year,Mean
HARROW (POST OFFICE),-37.1660,141.5919,1990,45.02
HARROW (POST OFFICE),-37.1660,141.5919,2000,47.62
HARROW (POST OFFICE),-37.1660,141.5919,2010,45.15
HARROW (POST OFFICE),-37.1660,141.5919,2030,47.28
HARROW (PINE HILLS),-37.0826,141.5633,1890,51.92
HARROW (PINE HILLS),-37.0826,141.5633,1900,44.11
HARROW (PINE HILLS),-37.0826,141.5633,1910,47.91
HARROW (PINE HILLS),-37.0826,141.5633,1920,41.74
HARROW (PINE HILLS),-37.0826,141.5633,1930,45.55
HARROW (PINE HILLS),-37.0826,141.5633,1940,43.07
HARROW (PINE HILLS),-37.0826,141.5633,1950,52.92
HARROW (PINE HILLS),-37.0826,141.5633,1960,49.57
HARROW (PINE HILLS),-37.0826,141.5633,1970,43.11
HARROW (PINE HILLS),-37.0826,141.5633,1980,56.06
HARROW (PINE HILLS),-37.0826,141.5633,1990,45.8
HARROW (PINE HILLS),-37.0826,141.5633,2000,35.28
HARROW (PINE HILLS),-37.0826,141.5633,2010,46.18
HARROW (PINE HILLS),-37.0826,141.5633,2030,47.02
HORSHAM POLKEMMET RD,-36.6613,142.0687,1880,34.07
HORSHAM POLKEMMET RD,-36.6613,142.0687,1890,37.55
HORSHAM POLKEMMET RD,-36.6613,142.0687,1900,36.6
HORSHAM POLKEMMET RD,-36.6613,142.0687,1910,39.61
HORSHAM POLKEMMET RD,-36.6613,142.0687,1920,37.93
HORSHAM POLKEMMET RD,-36.6613,142.0687,1930,37.82
HORSHAM POLKEMMET RD,-36.6613,142.0687,1940,35.69
HORSHAM POLKEMMET RD,-36.6613,142.0687,1950,37.53
HORSHAM POLKEMMET RD,-36.6613,142.0687,1960,40.41
HORSHAM POLKEMMET RD,-36.6613,142.0687,1970,32.69
HORSHAM POLKEMMET RD,-36.6613,142.0687,1980,42.01
HORSHAM POLKEMMET RD,-36.6613,142.0687,1990,36.84
HORSHAM POLKEMMET RD,-36.6613,142.0687,2000,38.33
HORSHAM POLKEMMET RD,-36.6613,142.0687,2010,33.57
HORSHAM POLKEMMET RD,-36.6613,142.0687,2030,36.91
JALLUKAR,-37.2000,142.7000,1910,49.73
JALLUKAR,-37.2000,142.7000,1920,51.6
JALLUKAR,-37.2000,142.7000,1930,44.85
JALLUKAR,-37.2000,142.7000,1940,40.55
JALLUKAR,-37.2000,142.7000,2030,46.48
KARNAK (ROSEDALE),-36.8639,141.4797,1890,60.76
KARNAK (ROSEDALE),-36.8639,141.4797,1900,42.78
KARNAK (ROSEDALE),-36.8639,141.4797,1910,42.79
KARNAK (ROSEDALE),-36.8639,141.4797,1920,40.64
KARNAK (ROSEDALE),-36.8639,141.4797,1930,43.62
KARNAK (ROSEDALE),-36.8639,141.4797,1940,40.98
KARNAK (ROSEDALE),-36.8639,141.4797,1950,47.55
KARNAK (ROSEDALE),-36.8639,141.4797,1960,49.03
KARNAK (ROSEDALE),-36.8639,141.4797,1970,43.86
KARNAK (ROSEDALE),-36.8639,141.4797,1980,46.43
KARNAK (ROSEDALE),-36.8639,141.4797,1990,42.39
KARNAK (ROSEDALE),-36.8639,141.4797,2010,41.61
KARNAK (ROSEDALE),-36.8639,141.4797,2030,43.66
LAKE LONSDALE,-37.0333,142.5833,1920,47.86
LAKE LONSDALE,-37.0333,142.5833,1930,44.56
LAKE LONSDALE,-37.0333,142.5833,1940,41.37
LAKE LONSDALE,-37.0333,142.5833,1950,48.27
LAKE LONSDALE,-37.0333,142.5833,1960,54.96
LAKE LONSDALE,-37.0333,142.5833,1970,45.99
LAKE LONSDALE,-37.0333,142.5833,1980,54.67
LAKE LONSDALE,-37.0333,142.5833,2030,48.22
LANDSBOROUGH,-37.0062,143.1317,1910,44.71
LANDSBOROUGH,-37.0062,143.1317,1920,43.02
LANDSBOROUGH,-37.0062,143.1317,1930,39.23
LANDSBOROUGH,-37.0062,143.1317,1940,36.98
LANDSBOROUGH,-37.0062,143.1317,1950,39.27
LANDSBOROUGH,-37.0062,143.1317,1960,47.83
LANDSBOROUGH,-37.0062,143.1317,1970,38.78
LANDSBOROUGH,-37.0062,143.1317,1980,46.73
LANDSBOROUGH,-37.0062,143.1317,1990,45.04
LANDSBOROUGH,-37.0062,143.1317,2000,44.23
LANDSBOROUGH,-37.0062,143.1317,2010,39.48
LANDSBOROUGH,-37.0062,143.1317,2030,42.12
LONGERENONG,-36.6722,142.2991,1860,36.55
LONGERENONG,-36.6722,142.2991,1890,39.01
LONGERENONG,-36.6722,142.2991,1900,33.17
LONGERENONG,-36.6722,142.2991,1910,35.55
LONGERENONG,-36.6722,142.2991,1920,29.05
LONGERENONG,-36.6722,142.2991,1930,31.99
LONGERENONG,-36.6722,142.2991,1940,33.16
LONGERENONG,-36.6722,142.2991,1950,34.05
LONGERENONG,-36.6722,142.2991,1960,37.36
LONGERENONG,-36.6722,142.2991,1970,29.67
LONGERENONG,-36.6722,142.2991,1980,40.95
LONGERENONG,-36.6722,142.2991,1990,35.7
LONGERENONG,-36.6722,142.2991,2000,33.93
LONGERENONG,-36.6722,142.2991,2010,30.35
LONGERENONG,-36.6722,142.2991,2020,30.43
LONGERENONG,-36.6722,142.2991,2030,33.88
MARNOO,-36.7000,142.9000,1920,38.34
MARNOO,-36.7000,142.9000,1930,33.23
MARNOO,-36.7000,142.9000,1940,32.66
MARNOO,-36.7000,142.9000,1950,36.84
MARNOO,-36.7000,142.9000,1960,43.33
MARNOO,-36.7000,142.9000,2030,36.67
MINIMAY (BOOROOPKI),-36.7000,141.2000,1890,50.67
MINIMAY (BOOROOPKI),-36.7000,141.2000,1900,45.11
MINIMAY (BOOROOPKI),-36.7000,141.2000,1910,46.91
MINIMAY (BOOROOPKI),-36.7000,141.2000,1920,42.59
MINIMAY (BOOROOPKI),-36.7000,141.2000,1930,46.75
MINIMAY (BOOROOPKI),-36.7000,141.2000,1940,42.98
MINIMAY (BOOROOPKI),-36.7000,141.2000,1950,53.78
MINIMAY (BOOROOPKI),-36.7000,141.2000,2030,46.93
MOONAMBEL,-36.9865,143.2727,1910,54.59
MOONAMBEL,-36.9865,143.2727,1920,51.66
MOONAMBEL,-36.9865,143.2727,1930,48.09
MOONAMBEL,-36.9865,143.2727,1940,42.58
MOONAMBEL,-36.9865,143.2727,1950,48.79
MOONAMBEL,-36.9865,143.2727,1960,56.73
MOONAMBEL,-36.9865,143.2727,1970,47.44
MOONAMBEL,-36.9865,143.2727,1980,55.49
MOONAMBEL,-36.9865,143.2727,1990,49.47
MOONAMBEL,-36.9865,143.2727,2000,50.32
MOONAMBEL,-36.9865,143.2727,2010,41.31
MOONAMBEL,-36.9865,143.2727,2020,40.62
MOONAMBEL,-36.9865,143.2727,2030,48.93
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1910,43.14
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1920,38.71
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1930,36.46
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1940,35.35
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1950,32.16
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1960,39.9
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1970,36.01
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1980,44.77
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,1990,38.71
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,2000,37.84
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,2010,34.64
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,2020,32.89
MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,2030,37.51
MOUNT LONARCH,-37.3000,143.4000,1910,50.97
MOUNT LONARCH,-37.3000,143.4000,1930,59.4
MOUNT LONARCH,-37.3000,143.4000,1940,62.48
MOUNT LONARCH,-37.3000,143.4000,2030,57.17
MOYSTON,-37.3011,142.7656,1890,50.63
MOYSTON,-37.3011,142.7656,1910,47.3
MOYSTON,-37.3011,142.7656,1920,44.06
MOYSTON,-37.3011,142.7656,1930,46.21
MOYSTON,-37.3011,142.7656,1940,44.7
MOYSTON,-37.3011,142.7656,1950,50.08
MOYSTON,-37.3011,142.7656,1960,51.96
MOYSTON,-37.3011,142.7656,1970,46.01
MOYSTON,-37.3011,142.7656,1980,50.16
MOYSTON,-37.3011,142.7656,2000,48.65
MOYSTON,-37.3011,142.7656,2010,36.1
MOYSTON,-37.3011,142.7656,2030,46.78
MURTOA,-36.6206,142.4711,1890,38.93
MURTOA,-36.6206,142.4711,1900,33.62
MURTOA,-36.6206,142.4711,1910,33.51
MURTOA,-36.6206,142.4711,1920,32.54
MURTOA,-36.6206,142.4711,1930,35.52
MURTOA,-36.6206,142.4711,1940,31.52
MURTOA,-36.6206,142.4711,1950,34.35
MURTOA,-36.6206,142.4711,1960,39.81
MURTOA,-36.6206,142.4711,1970,34.83
MURTOA,-36.6206,142.4711,1980,43.08
MURTOA,-36.6206,142.4711,1990,34.75
MURTOA,-36.6206,142.4711,2000,33.83
MURTOA,-36.6206,142.4711,2010,33.48
MURTOA,-36.6206,142.4711,2020,32.8
MURTOA,-36.6206,142.4711,2030,35.26
NATIMUK,-36.7416,141.9429,1890,38.3
NATIMUK,-36.7416,141.9429,1910,38.2
NATIMUK,-36.7416,141.9429,1920,36.48
NATIMUK,-36.7416,141.9429,1930,36.67
NATIMUK,-36.7416,141.9429,1940,35.63
NATIMUK,-36.7416,141.9429,1950,40.55
NATIMUK,-36.7416,141.9429,1960,40.01
NATIMUK,-36.7416,141.9429,1970,34.26
NATIMUK,-36.7416,141.9429,1980,39.21
NATIMUK,-36.7416,141.9429,1990,34.73
NATIMUK,-36.7416,141.9429,2000,34.99
NATIMUK,-36.7416,141.9429,2010,32.52
NATIMUK,-36.7416,141.9429,2020,32.55
NATIMUK,-36.7416,141.9429,2030,36.42
NAVARRE,-36.9000,143.1137,1900,38.71
NAVARRE,-36.9000,143.1137,1910,45.12
NAVARRE,-36.9000,143.1137,1920,44.23
NAVARRE,-36.9000,143.1137,1930,43.97
NAVARRE,-36.9000,143.1137,1940,40.05
NAVARRE,-36.9000,143.1137,1950,43.39
NAVARRE,-36.9000,143.1137,1960,50.13
NAVARRE,-36.9000,143.1137,1970,41.27
NAVARRE,-36.9000,143.1137,1980,47.41
NAVARRE,-36.9000,143.1137,1990,46.16
NAVARRE,-36.9000,143.1137,2000,43.95
NAVARRE,-36.9000,143.1137,2010,38.78
NAVARRE,-36.9000,143.1137,2020,37.96
NAVARRE,-36.9000,143.1137,2030,43.55
POMONAL WINDY RIDGE,-37.2000,142.6000,1890,67.96
POMONAL WINDY RIDGE,-37.2000,142.6000,1900,67.63
POMONAL WINDY RIDGE,-37.2000,142.6000,1910,67.59
POMONAL WINDY RIDGE,-37.2000,142.6000,1920,59.55
POMONAL WINDY RIDGE,-37.2000,142.6000,1930,56.51
POMONAL WINDY RIDGE,-37.2000,142.6000,1940,50.91
POMONAL WINDY RIDGE,-37.2000,142.6000,1950,51.9
POMONAL WINDY RIDGE,-37.2000,142.6000,2030,59.86
REDBANK,-36.9065,143.3384,1900,44.23
REDBANK,-36.9065,143.3384,1910,51.04
REDBANK,-36.9065,143.3384,1920,47.9
REDBANK,-36.9065,143.3384,1930,45.66
REDBANK,-36.9065,143.3384,1940,43.54
REDBANK,-36.9065,143.3384,1950,44.79
REDBANK,-36.9065,143.3384,1960,54.19
REDBANK,-36.9065,143.3384,1970,47.1
REDBANK,-36.9065,143.3384,1980,55.98
REDBANK,-36.9065,143.3384,1990,49.74
REDBANK,-36.9065,143.3384,2000,48.35
REDBANK,-36.9065,143.3384,2010,42.64
REDBANK,-36.9065,143.3384,2020,38.98
REDBANK,-36.9065,143.3384,2030,47.39
ST ARNAUD,-36.6175,143.2644,1880,33.6
ST ARNAUD,-36.6175,143.2644,1890,43.38
ST ARNAUD,-36.6175,143.2644,1900,38.59
ST ARNAUD,-36.6175,143.2644,1910,41.46
ST ARNAUD,-36.6175,143.2644,1920,38.02
ST ARNAUD,-36.6175,143.2644,1930,40.51
ST ARNAUD,-36.6175,143.2644,1940,41.41
ST ARNAUD,-36.6175,143.2644,1950,40.87
ST ARNAUD,-36.6175,143.2644,1960,49.35
ST ARNAUD,-36.6175,143.2644,1970,40.89
ST ARNAUD,-36.6175,143.2644,1980,47.61
ST ARNAUD,-36.6175,143.2644,1990,42.95
ST ARNAUD,-36.6175,143.2644,2000,45.35
ST ARNAUD,-36.6175,143.2644,2010,36.96
ST ARNAUD,-36.6175,143.2644,2020,35.0
ST ARNAUD,-36.6175,143.2644,2030,41.62
SLATY CREEK,-36.5500,143.3000,1910,37.78
SLATY CREEK,-36.5500,143.3000,1920,37.87
SLATY CREEK,-36.5500,143.3000,1930,38.38
SLATY CREEK,-36.5500,143.3000,1940,39.11
SLATY CREEK,-36.5500,143.3000,1950,34.29
SLATY CREEK,-36.5500,143.3000,2030,37.23
STAWELL,-37.1000,142.8000,1870,42.0
STAWELL,-37.1000,142.8000,1880,43.65
STAWELL,-37.1000,142.8000,1890,45.2
STAWELL,-37.1000,142.8000,1900,43.7
STAWELL,-37.1000,142.8000,1910,46.95
STAWELL,-37.1000,142.8000,1920,46.34
STAWELL,-37.1000,142.8000,1930,44.35
STAWELL,-37.1000,142.8000,1940,40.12
STAWELL,-37.1000,142.8000,1950,42.03
STAWELL,-37.1000,142.8000,1960,49.97
STAWELL,-37.1000,142.8000,2030,44.43
STUART MILL STATE SCHOOL,-36.8000,143.3000,1890,53.9
STUART MILL STATE SCHOOL,-36.8000,143.3000,1900,50.6
STUART MILL STATE SCHOOL,-36.8000,143.3000,1910,49.76
STUART MILL STATE SCHOOL,-36.8000,143.3000,1930,50.98
STUART MILL STATE SCHOOL,-36.8000,143.3000,1940,42.09
STUART MILL STATE SCHOOL,-36.8000,143.3000,1950,45.77
STUART MILL STATE SCHOOL,-36.8000,143.3000,1960,48.55
STUART MILL STATE SCHOOL,-36.8000,143.3000,2030,48.63
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,1910,51.12
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,1920,45.06
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,1930,43.73
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,1940,45.15
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,1950,50.63
TELANGATUK (SCHOLFIELD),-37.1000,142.0000,2030,47.29
TOOLONDO,-37.0000,142.0000,1940,33.09
TOOLONDO,-37.0000,142.0000,2030,36.82
WARTOOK RESERVOIR,-37.0935,142.4345,1890,76.8
WARTOOK RESERVOIR,-37.0935,142.4345,1900,67.22
WARTOOK RESERVOIR,-37.0935,142.4345,1910,76.28
WARTOOK RESERVOIR,-37.0935,142.4345,1920,76.19
WARTOOK RESERVOIR,-37.0935,142.4345,1930,72.52
WARTOOK RESERVOIR,-37.0935,142.4345,1940,70.11
WARTOOK RESERVOIR,-37.0935,142.4345,1950,77.84
WARTOOK RESERVOIR,-37.0935,142.4345,1960,82.87
WARTOOK RESERVOIR,-37.0935,142.4345,1970,68.12
WARTOOK RESERVOIR,-37.0935,142.4345,1980,74.64
WARTOOK RESERVOIR,-37.0935,142.4345,1990,72.32
WARTOOK RESERVOIR,-37.0935,142.4345,2000,72.78
WARTOOK RESERVOIR,-37.0935,142.4345,2010,62.94
WARTOOK RESERVOIR,-37.0935,142.4345,2020,60.72
WARTOOK RESERVOIR,-37.0935,142.4345,2030,71.61
WARTOOK POST OFFICE,-37.0000,142.3500,1890,62.82
WARTOOK POST OFFICE,-37.0000,142.3500,1900,52.24
WARTOOK POST OFFICE,-37.0000,142.3500,1910,52.76
WARTOOK POST OFFICE,-37.0000,142.3500,1920,43.8
WARTOOK POST OFFICE,-37.0000,142.3500,1930,46.54
WARTOOK POST OFFICE,-37.0000,142.3500,1940,45.41
WARTOOK POST OFFICE,-37.0000,142.3500,1950,47.09
WARTOOK POST OFFICE,-37.0000,142.3500,1960,50.47
WARTOOK POST OFFICE,-37.0000,142.3500,2030,48.59
WINJALLOK,-36.8000,143.2000,1910,37.97
WINJALLOK,-36.8000,143.2000,1920,44.55
WINJALLOK,-36.8000,143.2000,1930,42.92
WINJALLOK,-36.8000,143.2000,1940,39.58
WINJALLOK,-36.8000,143.2000,1950,41.69
WINJALLOK,-36.8000,143.2000,1960,45.17
WINJALLOK,-36.8000,143.2000,2030,42.08
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1900,40.01
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1910,48.55
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1920,45.4
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1930,42.94
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1940,40.89
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1950,42.03
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,1960,42.86
WONWONDAH (MOUNT ZERO),-36.9000,142.3000,2030,43.45
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1910,49.38
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1920,51.16
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1930,53.67
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1940,50.78
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1950,55.46
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1960,61.53
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1970,52.22
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1980,55.79
MOYSTON (BARTON ESTATE),-37.3162,142.6975,1990,53.87
MOYSTON (BARTON ESTATE),-37.3162,142.6975,2000,51.22
MOYSTON (BARTON ESTATE),-37.3162,142.6975,2010,46.45
MOYSTON (BARTON ESTATE),-37.3162,142.6975,2020,45.55
MOYSTON (BARTON ESTATE),-37.3162,142.6975,2030,52.27
LAKE LONSDALE,-37.0432,142.6354,2010,42.32
LAKE LONSDALE,-37.0432,142.6354,2030,49.79
ROCKLANDS RESERVOIR,-37.2300,141.9609,1950,52.08
ROCKLANDS RESERVOIR,-37.2300,141.9609,1960,57.53
ROCKLANDS RESERVOIR,-37.2300,141.9609,1970,48.29
ROCKLANDS RESERVOIR,-37.2300,141.9609,1980,56.23
ROCKLANDS RESERVOIR,-37.2300,141.9609,1990,50.02
ROCKLANDS RESERVOIR,-37.2300,141.9609,2000,50.24
ROCKLANDS RESERVOIR,-37.2300,141.9609,2010,42.9
ROCKLANDS RESERVOIR,-37.2300,141.9609,2030,50.93
BANYENA (COSY NOOKA),-36.6000,142.8000,1910,32.73
BANYENA (COSY NOOKA),-36.6000,142.8000,1920,30.53
BANYENA (COSY NOOKA),-36.6000,142.8000,2030,31.73
BROOKRET (FAIR VIEW FARM),-36.6000,142.7000,1900,30.86
BROOKRET (FAIR VIEW FARM),-36.6000,142.7000,1910,34.88
BROOKRET (FAIR VIEW FARM),-36.6000,142.7000,1920,34.29
BROOKRET (FAIR VIEW FARM),-36.6000,142.7000,2030,33.73
JUNG (DOOEN NORTH),-36.7333,142.3667,1930,31.84
JUNG (DOOEN NORTH),-36.7333,142.3667,2030,33.63
EMU RAIL (DALYENONG),-36.7000,143.4000,1890,66.3
EMU RAIL (DALYENONG),-36.7000,143.4000,1900,43.4
EMU RAIL (DALYENONG),-36.7000,143.4000,1910,41.33
EMU RAIL (DALYENONG),-36.7000,143.4000,1920,42.15
EMU RAIL (DALYENONG),-36.7000,143.4000,2030,45.07
STAWELL (GLYNWYLLN STATION),-36.9333,142.9000,1910,42.41
STAWELL (GLYNWYLLN STATION),-36.9333,142.9000,1920,41.5
STAWELL (GLYNWYLLN STATION),-36.9333,142.9000,2030,42.1
GOROKE (ROSE BANKS),-36.7000,141.4000,1910,45.49
GOROKE (ROSE BANKS),-36.7000,141.4000,1920,41.99
GOROKE (ROSE BANKS),-36.7000,141.4000,1930,40.52
GOROKE (ROSE BANKS),-36.7000,141.4000,1940,41.27
GOROKE (ROSE BANKS),-36.7000,141.4000,2030,42.96
GOWAR EAST (RAHINA FARM),-36.6000,143.4000,1890,57.31
GOWAR EAST (RAHINA FARM),-36.6000,143.4000,1900,36.09
GOWAR EAST (RAHINA FARM),-36.6000,143.4000,1910,36.58
GOWAR EAST (RAHINA FARM),-36.6000,143.4000,1920,33.9
GOWAR EAST (RAHINA FARM),-36.6000,143.4000,2030,38.09
GOWAR WEST,-36.5000,143.2000,1900,35.58
GOWAR WEST,-36.5000,143.2000,1910,30.85
GOWAR WEST,-36.5000,143.2000,1920,29.56
GOWAR WEST,-36.5000,143.2000,2030,33.11
GYMBOWEN,-36.7000,141.6000,1890,40.05
GYMBOWEN,-36.7000,141.6000,1900,29.3
GYMBOWEN,-36.7000,141.6000,1910,36.02
GYMBOWEN,-36.7000,141.6000,2030,34.01
KANYA,-36.8000,143.0000,1920,38.3
KANYA,-36.8000,143.0000,2030,39.62
NATIMUK (JILPANGER),-36.7000,142.0000,1940,35.02
NATIMUK (JILPANGER),-36.7000,142.0000,2030,46.15
HORSHAM (LAURISTON DOLLAN),-37.0000,142.2500,1920,70.12
HORSHAM (LAURISTON DOLLAN),-37.0000,142.2500,1930,41.51
HORSHAM (LAURISTON DOLLAN),-37.0000,142.2500,1940,36.47
HORSHAM (LAURISTON DOLLAN),-37.0000,142.2500,2030,40.79
MINIMAY (NEUARPUR STATION),-36.7500,141.0667,1890,53.89
MINIMAY (NEUARPUR STATION),-36.7500,141.0667,1900,41.96
MINIMAY (NEUARPUR STATION),-36.7500,141.0667,1910,48.51
MINIMAY (NEUARPUR STATION),-36.7500,141.0667,1920,44.76
MINIMAY (NEUARPUR STATION),-36.7500,141.0667,2030,45.37
RUPANYUP (LALLAT PLAINS),-36.5500,142.5000,1890,36.65
RUPANYUP (LALLAT PLAINS),-36.5500,142.5000,1900,33.4
RUPANYUP (LALLAT PLAINS),-36.5500,142.5000,1910,32.73
RUPANYUP (LALLAT PLAINS),-36.5500,142.5000,1920,31.0
RUPANYUP (LALLAT PLAINS),-36.5500,142.5000,2030,32.73
STAWELL (NATTA WALLA),-37.0667,142.2333,1910,39.8
STAWELL (NATTA WALLA),-37.0667,142.2333,2030,44.59
TRAINORS LAGOON,-36.6000,143.0000,1890,56.59
TRAINORS LAGOON,-36.6000,143.0000,1900,34.27
TRAINORS LAGOON,-36.6000,143.0000,1910,36.95
TRAINORS LAGOON,-36.6000,143.0000,2030,37.89
WALLALOO,-36.7000,142.9000,1880,30.57
WALLALOO,-36.7000,142.9000,1890,35.86
WALLALOO,-36.7000,142.9000,1900,33.78
WALLALOO,-36.7000,142.9000,1910,40.44
WALLALOO,-36.7000,142.9000,1920,38.45
WALLALOO,-36.7000,142.9000,2030,37.18
WALMER,-36.7000,142.1500,1910,38.69
WALMER,-36.7000,142.1500,1920,37.28
WALMER,-36.7000,142.1500,2030,38.52
APSLEY (POST OFFICE),-36.9681,141.0834,1960,50.5
APSLEY (POST OFFICE),-36.9681,141.0834,1970,46.82
APSLEY (POST OFFICE),-36.9681,141.0834,1980,49.64
APSLEY (POST OFFICE),-36.9681,141.0834,1990,50.14
APSLEY (POST OFFICE),-36.9681,141.0834,2000,45.08
APSLEY (POST OFFICE),-36.9681,141.0834,2010,45.07
APSLEY (POST OFFICE),-36.9681,141.0834,2020,45.02
APSLEY (POST OFFICE),-36.9681,141.0834,2030,47.35
ARCHDALE,-36.8000,143.5000,1890,54.84
ARCHDALE,-36.8000,143.5000,1900,43.21
ARCHDALE,-36.8000,143.5000,1910,39.0
ARCHDALE,-36.8000,143.5000,2030,40.9
POMONAL,-37.1917,142.6094,1960,73.88
POMONAL,-37.1917,142.6094,1970,55.82
POMONAL,-37.1917,142.6094,1980,62.03
POMONAL,-37.1917,142.6094,1990,52.55
POMONAL,-37.1917,142.6094,2000,53.73
POMONAL,-37.1917,142.6094,2010,50.06
POMONAL,-37.1917,142.6094,2030,57.16
HALLS GAP,-37.1428,142.5172,1960,113.09
HALLS GAP,-37.1428,142.5172,1970,76.69
HALLS GAP,-37.1428,142.5172,1980,91.04
HALLS GAP,-37.1428,142.5172,1990,86.99
HALLS GAP,-37.1428,142.5172,2000,80.67
HALLS GAP,-37.1428,142.5172,2010,73.37
HALLS GAP,-37.1428,142.5172,2020,74.89
HALLS GAP,-37.1428,142.5172,2030,82.08
RUPANYUP (POST OFFICE),-36.6287,142.6321,1910,31.4
RUPANYUP (POST OFFICE),-36.6287,142.6321,1920,33.6
RUPANYUP (POST OFFICE),-36.6287,142.6321,1930,36.18
RUPANYUP (POST OFFICE),-36.6287,142.6321,1940,33.41
RUPANYUP (POST OFFICE),-36.6287,142.6321,1950,35.53
RUPANYUP (POST OFFICE),-36.6287,142.6321,1960,40.37
RUPANYUP (POST OFFICE),-36.6287,142.6321,1970,33.66
RUPANYUP (POST OFFICE),-36.6287,142.6321,1980,39.09
RUPANYUP (POST OFFICE),-36.6287,142.6321,1990,34.01
RUPANYUP (POST OFFICE),-36.6287,142.6321,2000,34.3
RUPANYUP (POST OFFICE),-36.6287,142.6321,2010,32.88
RUPANYUP (POST OFFICE),-36.6287,142.6321,2020,35.03
RUPANYUP (POST OFFICE),-36.6287,142.6321,2030,35.29
DOUGLAS,-37.0500,141.7167,1910,42.46
DOUGLAS,-37.0500,141.7167,1920,40.74
DOUGLAS,-37.0500,141.7167,1930,39.19
DOUGLAS,-37.0500,141.7167,1940,38.11
DOUGLAS,-37.0500,141.7167,1950,44.11
DOUGLAS,-37.0500,141.7167,1960,41.4
DOUGLAS,-37.0500,141.7167,1970,35.44
DOUGLAS,-37.0500,141.7167,2030,40.67
DADSWELLS BRIDGE,-36.8676,142.5217,1970,45.43
DADSWELLS BRIDGE,-36.8676,142.5217,1980,50.09
DADSWELLS BRIDGE,-36.8676,142.5217,1990,47.01
DADSWELLS BRIDGE,-36.8676,142.5217,2000,46.56
DADSWELLS BRIDGE,-36.8676,142.5217,2010,45.53
DADSWELLS BRIDGE,-36.8676,142.5217,2030,45.55
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,1970,42.04
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,1980,45.45
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,1990,42.3
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,2000,40.48
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,2010,38.96
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,2020,37.46
TELANGATUK EAST (MILINGIMBI),-37.0607,141.9882,2030,40.83
TOTTINGTON,-36.7913,143.1207,1890,46.2
TOTTINGTON,-36.7913,143.1207,1900,41.87
TOTTINGTON,-36.7913,143.1207,1950,42.83
TOTTINGTON,-36.7913,143.1207,1960,49.34
TOTTINGTON,-36.7913,143.1207,1970,40.65
TOTTINGTON,-36.7913,143.1207,1980,46.67
TOTTINGTON,-36.7913,143.1207,1990,45.19
TOTTINGTON,-36.7913,143.1207,2000,45.8
TOTTINGTON,-36.7913,143.1207,2010,36.48
TOTTINGTON,-36.7913,143.1207,2020,36.88
TOTTINGTON,-36.7913,143.1207,2030,43.13
STAWELL,-37.0717,142.7908,1970,44.52
STAWELL,-37.0717,142.7908,1980,50.35
STAWELL,-37.0717,142.7908,1990,46.12
STAWELL,-37.0717,142.7908,2030,47.54
MOUNT COLE,-37.2667,143.2000,1950,54.87
MOUNT COLE,-37.2667,143.2000,2030,64.56
HORSHAM,-36.7007,142.2009,1960,35.62
HORSHAM,-36.7007,142.2009,1970,31.12
HORSHAM,-36.7007,142.2009,1980,39.33
HORSHAM,-36.7007,142.2009,1990,35.97
HORSHAM,-36.7007,142.2009,2000,34.88
HORSHAM,-36.7007,142.2009,2010,32.17
